,index,type,activity,key,fromUser,beginAt,endedAt,Duration
433,173465,continuous,view_tab_activity,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T02:27:49.609Z,2020-07-17T02:27:50.318Z,0.709
434,173466,continuous,view_tab_chat,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T02:27:50.317Z,2020-07-17T02:27:50.718Z,0.401
435,173467,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T02:27:50.717Z,2020-07-17T02:27:56.332Z,5.615
436,173468,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T02:27:57.641Z,2020-07-17T02:28:02.951Z,5.31
437,173469,continuous,view_tab_activity,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T02:28:00.796Z,2020-07-17T02:28:02.344Z,1.548
438,173470,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T02:28:02.344Z,2020-07-17T02:28:02.951Z,0.607
439,173471,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T03:48:56.388Z,2020-07-17T03:49:38.717Z,42.329
440,173472,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T03:48:56.628Z,2020-07-17T03:48:56.998Z,0.37
441,173473,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T03:48:56.998Z,2020-07-17T03:49:27.419Z,30.421
442,173474,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T03:49:27.419Z,2020-07-17T03:49:37.842Z,10.423
443,173475,continuous,view_tab_activity,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T03:49:37.841Z,2020-07-17T03:49:38.717Z,0.876
444,173476,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T03:49:41.362Z,2020-07-17T03:50:34.012Z,52.65
445,173477,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T03:49:41.880Z,2020-07-17T03:50:34.012Z,52.132
446,173478,continuous,view_tab_chat,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T03:49:41.880Z,2020-07-17T03:49:41.880Z,0.0
447,173479,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f10b0bcf6129800278fcc14),,,
448,173480,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f10b0bcf6129800278fcc14),,,
449,173481,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f10b0bcf6129800278fcc14),,,
450,173482,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f10b0bcf6129800278fcc14),,,
451,173483,discrete,swipe_user_post,5ee5723d278a210026c605f7,ObjectId(5f10b0bcf6129800278fcc14),,,
452,173484,discrete,swipe_user_post,5ee5723d278a210026c605f7,ObjectId(5f10b0bcf6129800278fcc14),,,
453,173485,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f10b0bcf6129800278fcc14),,,
454,173486,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f10b0bcf6129800278fcc14),,,
455,173487,discrete,swipe_user_post,5f0de62053030f00279f5d58,ObjectId(5f10b0bcf6129800278fcc14),,,
456,173488,discrete,swipe_user_post,5f0de62053030f00279f5d58,ObjectId(5f10b0bcf6129800278fcc14),,,
457,173489,discrete,swipe_user_post,5f0e8bf431768e002687f49b,ObjectId(5f10b0bcf6129800278fcc14),,,
458,173490,discrete,swipe_user_post,5f0e8bf431768e002687f49b,ObjectId(5f10b0bcf6129800278fcc14),,,
459,173491,discrete,swipe_user_post,5f0ed11d31768e002687f527,ObjectId(5f10b0bcf6129800278fcc14),,,
460,173492,discrete,swipe_user_post,5f0ed11d31768e002687f527,ObjectId(5f10b0bcf6129800278fcc14),,,
461,173493,discrete,swipe_user_post,5f109fadf6129800278fcc01,ObjectId(5f10b0bcf6129800278fcc14),,,
462,173494,discrete,swipe_user_post,5f109fadf6129800278fcc01,ObjectId(5f10b0bcf6129800278fcc14),,,
463,173495,discrete,swipe_user_post,5f109fadf6129800278fcc01,ObjectId(5f10b0bcf6129800278fcc14),,,
464,173496,discrete,swipe_user_post,5f109fadf6129800278fcc01,ObjectId(5f10b0bcf6129800278fcc14),,,
465,173497,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T04:23:31.179Z,2020-07-17T04:24:04.013Z,32.834
466,173498,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f10b0bcf6129800278fcc14),,,
467,173499,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f10b0bcf6129800278fcc14),,,
468,173500,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f10b0bcf6129800278fcc14),,,
469,173501,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f10b0bcf6129800278fcc14),,,
470,173502,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T04:23:41.830Z,2020-07-17T04:24:00.337Z,18.507
471,173503,continuous,read_article,5f10e93e0902ce00266ac46c,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T04:23:50.099Z,2020-07-17T04:23:53.326Z,3.227
472,173504,continuous,read_article,5f10e93e0902ce00266ac46c,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T04:23:53.948Z,2020-07-17T04:23:55.428Z,1.48
473,173505,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T04:24:00.336Z,2020-07-17T04:24:04.013Z,3.677
474,173506,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T04:49:59.354Z,2020-07-17T04:50:07.040Z,7.686
475,173507,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T04:50:04.147Z,2020-07-17T04:50:07.040Z,2.893
476,173508,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T04:50:08.235Z,2020-07-17T04:50:08.749Z,0.514
477,173509,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T05:11:39.776Z,2020-07-17T05:12:06.573Z,26.797
478,173510,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T05:11:39.998Z,2020-07-17T05:12:02.253Z,22.255
479,173511,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T05:11:39.997Z,2020-07-17T05:11:39.998Z,0.001
480,173512,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T05:12:02.253Z,2020-07-17T05:12:06.573Z,4.32
481,173513,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T06:17:55.643Z,2020-07-17T06:18:10.755Z,15.112
482,173514,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T06:17:57.840Z,2020-07-17T06:18:10.755Z,12.915
483,173515,discrete,swipe_user_post,5f0e8bf431768e002687f49b,ObjectId(5f10b0bcf6129800278fcc14),,,
484,173516,discrete,swipe_user_post,5f0e8bf431768e002687f49b,ObjectId(5f10b0bcf6129800278fcc14),,,
485,173517,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T06:18:14.296Z,2020-07-17T06:18:32.711Z,18.415
486,173518,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f10b0bcf6129800278fcc14),,,
487,173519,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f10b0bcf6129800278fcc14),,,
488,173520,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f10b0bcf6129800278fcc14),,,
489,173521,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T06:25:59.794Z,2020-07-17T06:26:30.636Z,30.842
490,173522,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T06:26:00.017Z,2020-07-17T06:26:00.637Z,0.62
491,173523,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T06:26:00.636Z,2020-07-17T06:26:00.636Z,0.0
492,173524,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T20:54:14.731Z,2020-07-17T20:54:38.314Z,23.583
493,173525,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T20:54:14.949Z,2020-07-17T20:54:38.314Z,23.365
494,173526,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T20:54:58.967Z,2020-07-17T20:55:14.536Z,15.569
495,173527,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T20:55:00.420Z,2020-07-17T20:55:14.536Z,14.116
496,173528,discrete,swipe_user_post,5f0dcf9e53030f00279f5d43,ObjectId(5f10b0bcf6129800278fcc14),,,
497,173529,discrete,swipe_user_post,5f0dcf9e53030f00279f5d43,ObjectId(5f10b0bcf6129800278fcc14),,,
498,173530,discrete,swipe_user_post,5f0dcf9e53030f00279f5d43,ObjectId(5f10b0bcf6129800278fcc14),,,
499,173531,discrete,swipe_user_post,5f0dcf9e53030f00279f5d43,ObjectId(5f10b0bcf6129800278fcc14),,,
500,173532,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T20:55:42.626Z,2020-07-17T20:56:47.708Z,65.082
501,173533,discrete,swipe_user_post,5f109fadf6129800278fcc01,ObjectId(5f10b0bcf6129800278fcc14),,,
502,173534,discrete,swipe_user_post,5f109fadf6129800278fcc01,ObjectId(5f10b0bcf6129800278fcc14),,,
503,173535,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T21:36:54.179Z,2020-07-17T21:37:03.199Z,9.02
504,173536,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T21:36:54.442Z,2020-07-17T21:36:54.482Z,0.04
505,173537,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-17T21:36:54.482Z,2020-07-17T21:37:03.199Z,8.717
506,173538,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T02:01:49.539Z,2020-07-18T02:02:17.183Z,27.644
507,173539,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T02:01:49.787Z,2020-07-18T02:01:50.881Z,1.094
508,173540,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T02:01:50.881Z,2020-07-18T02:02:15.160Z,24.279
509,173541,discrete,swipe_user_post,5f0e8f91d86cda002712dc98,ObjectId(5f10b0bcf6129800278fcc14),,,
510,173542,discrete,swipe_user_post,5f0e8f91d86cda002712dc98,ObjectId(5f10b0bcf6129800278fcc14),,,
511,173543,discrete,swipe_user_post,5ec061d4839444002690c4f4,ObjectId(5f10b0bcf6129800278fcc14),,,
512,173544,discrete,swipe_user_post,5ec061d4839444002690c4f4,ObjectId(5f10b0bcf6129800278fcc14),,,
513,173545,discrete,swipe_user_post,5ec061d4839444002690c4f4,ObjectId(5f10b0bcf6129800278fcc14),,,
514,173546,discrete,swipe_user_post,5ec061d4839444002690c4f4,ObjectId(5f10b0bcf6129800278fcc14),,,
515,173547,continuous,view_tab_activity,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T02:02:15.159Z,2020-07-18T02:02:16.842Z,1.683
516,173548,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T02:02:16.573Z,2020-07-18T02:02:17.183Z,0.61
517,173549,continuous,view_tab_chat,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T02:02:16.842Z,2020-07-18T02:02:17.183Z,0.341
518,173550,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T03:25:11.938Z,2020-07-18T03:27:29.740Z,137.802
519,173551,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T03:25:12.208Z,2020-07-18T03:27:29.740Z,137.532
520,173552,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T03:25:12.207Z,2020-07-18T03:25:12.208Z,0.001
521,173553,discrete,swipe_user_post,5f0db3dbb1ed610027bda973,ObjectId(5f10b0bcf6129800278fcc14),,,
522,173554,discrete,view_user,5f0db3dbb1ed610027bda973,ObjectId(5f10b0bcf6129800278fcc14),,,
523,173555,discrete,swipe_user_post,5ee5b059278a210026c60605,ObjectId(5f10b0bcf6129800278fcc14),,,
524,173556,discrete,swipe_user_post,5ee5b059278a210026c60605,ObjectId(5f10b0bcf6129800278fcc14),,,
525,173557,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T03:27:31.140Z,2020-07-18T03:28:01.140Z,30.0
526,173558,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T03:51:37.819Z,2020-07-18T03:51:38.246Z,0.427
527,173559,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T03:51:39.591Z,2020-07-18T03:51:39.976Z,0.385
528,173560,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T08:45:13.440Z,2020-07-18T08:45:16.146Z,2.706
529,173561,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T08:45:13.673Z,2020-07-18T08:45:16.146Z,2.473
530,173562,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T08:45:17.277Z,2020-07-18T08:45:53.887Z,36.61
531,173563,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T08:45:17.502Z,2020-07-18T08:45:49.611Z,32.109
532,173564,discrete,swipe_user_post,5f0e856af6129800278fc88a,ObjectId(5f10b0bcf6129800278fcc14),,,
533,173565,discrete,swipe_user_post,5f0e856af6129800278fc88a,ObjectId(5f10b0bcf6129800278fcc14),,,
534,173566,continuous,view_tab_activity,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T08:45:49.611Z,2020-07-18T08:45:51.326Z,1.715
535,173567,continuous,view_tab_chat,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T08:45:51.325Z,2020-07-18T08:45:52.299Z,0.974
536,173568,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T08:45:52.298Z,2020-07-18T08:45:53.887Z,1.589
537,173569,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T08:45:55.045Z,2020-07-18T08:45:58.047Z,3.002
538,173570,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T22:27:37.239Z,2020-07-18T22:28:14.575Z,37.336
539,173571,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T22:27:37.461Z,2020-07-18T22:27:38.799Z,1.338
540,173572,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T22:27:38.799Z,2020-07-18T22:28:14.575Z,35.776
541,173573,discrete,swipe_user_post,5f0ec41e31768e002687f51f,ObjectId(5f10b0bcf6129800278fcc14),,,
542,173574,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T23:32:16.717Z,2020-07-18T23:32:38.149Z,21.432
543,173575,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T23:32:16.938Z,2020-07-18T23:32:23.317Z,6.379
544,173576,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T23:32:23.317Z,2020-07-18T23:32:38.149Z,14.832
545,173577,discrete,swipe_user_post,5ec1ea2db98d6000278c1d54,ObjectId(5f10b0bcf6129800278fcc14),,,
546,173578,discrete,swipe_user_post,5ec1ea2db98d6000278c1d54,ObjectId(5f10b0bcf6129800278fcc14),,,
547,173579,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-18T23:33:13.820Z,2020-07-18T23:33:31.916Z,18.096
548,173580,discrete,swipe_user_post,5ec1ea2db98d6000278c1d54,ObjectId(5f10b0bcf6129800278fcc14),,,
549,173581,discrete,swipe_user_post,5ec1ea2db98d6000278c1d54,ObjectId(5f10b0bcf6129800278fcc14),,,
550,173582,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:09:20.918Z,2020-07-19T07:11:19.826Z,118.908
551,173583,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:09:21.383Z,2020-07-19T07:11:17.021Z,115.638
552,173584,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:09:21.383Z,2020-07-19T07:09:21.383Z,0.0
553,173585,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
554,173586,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
555,173587,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
556,173588,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
557,173589,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
558,173590,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
559,173591,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
560,173592,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
561,173593,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
562,173594,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
563,173595,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
564,173596,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
565,173597,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
566,173598,discrete,swipe_user_post,5ea63bd65cf574356bb6bf9d,ObjectId(5f10b0bcf6129800278fcc14),,,
567,173599,continuous,view_tab_activity,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:11:17.021Z,2020-07-19T07:11:19.826Z,2.805
568,173600,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:11:19.826Z,2020-07-19T07:11:19.826Z,0.0
569,173601,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:11:21.489Z,2020-07-19T07:11:56.255Z,34.766
570,173602,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:44:19.473Z,2020-07-19T07:44:20.608Z,1.135
571,173603,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:44:20.608Z,2020-07-19T07:44:20.608Z,0.0
572,173604,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:44:21.145Z,2020-07-19T07:47:01.497Z,160.352
573,173605,discrete,swipe_user_post,5ec31128d38e4400261e280c,ObjectId(5f10b0bcf6129800278fcc14),,,
574,173606,discrete,swipe_user_post,5ec31128d38e4400261e280c,ObjectId(5f10b0bcf6129800278fcc14),,,
575,173607,discrete,view_user,5f0e7e35f6129800278fc882,ObjectId(5f10b0bcf6129800278fcc14),,,
576,173608,discrete,swipe_user_post,5f0e247a53030f00279f5e13,ObjectId(5f10b0bcf6129800278fcc14),,,
577,173609,discrete,swipe_user_post,5f0e247a53030f00279f5e13,ObjectId(5f10b0bcf6129800278fcc14),,,
578,173610,discrete,swipe_user_post,5f0e247a53030f00279f5e13,ObjectId(5f10b0bcf6129800278fcc14),,,
579,173611,discrete,swipe_user_post,5f0e247a53030f00279f5e13,ObjectId(5f10b0bcf6129800278fcc14),,,
580,173612,discrete,swipe_user_post,5f0e247a53030f00279f5e13,ObjectId(5f10b0bcf6129800278fcc14),,,
581,173613,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:46:27.872Z,2020-07-19T07:47:01.497Z,33.625
582,173614,continuous,read_article,5f13bfc9078895002627ccfb,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:46:31.598Z,2020-07-19T07:47:01.497Z,29.899
583,173615,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:47:07.854Z,2020-07-19T07:47:35.129Z,27.275
584,173616,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:57:27.522Z,2020-07-19T07:57:41.002Z,13.48
585,173617,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T07:57:42.852Z,2020-07-19T07:58:26.714Z,43.862
586,173618,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T23:03:18.250Z,2020-07-19T23:04:41.683Z,83.433
587,173619,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T23:03:18.472Z,2020-07-19T23:03:20.425Z,1.953
588,173620,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T23:03:20.425Z,2020-07-19T23:04:41.683Z,81.258
589,173621,discrete,swipe_user_post,5f0dc19a53030f00279f5d12,ObjectId(5f10b0bcf6129800278fcc14),,,
590,173622,discrete,swipe_user_post,5f0dc19a53030f00279f5d12,ObjectId(5f10b0bcf6129800278fcc14),,,
591,173623,discrete,swipe_user_post,5f0e9bafde92720027ba979b,ObjectId(5f10b0bcf6129800278fcc14),,,
592,173624,discrete,swipe_user_post,5f0e9bafde92720027ba979b,ObjectId(5f10b0bcf6129800278fcc14),,,
593,173625,discrete,swipe_user_post,5f0e9bafde92720027ba979b,ObjectId(5f10b0bcf6129800278fcc14),,,
594,173626,discrete,swipe_user_post,5f0e9bafde92720027ba979b,ObjectId(5f10b0bcf6129800278fcc14),,,
595,173627,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-19T23:17:57.912Z,2020-07-19T23:18:01.449Z,3.537
596,173628,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T03:25:24.426Z,2020-07-20T03:25:47.328Z,22.902
597,173629,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T03:25:24.654Z,2020-07-20T03:25:47.328Z,22.674
598,173630,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T03:30:41.905Z,2020-07-20T03:31:09.552Z,27.647
599,173631,continuous,view_tab_activity,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T03:30:42.891Z,2020-07-20T03:30:44.028Z,1.137
600,173632,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T03:30:44.028Z,2020-07-20T03:30:52.442Z,8.414
601,173633,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T03:30:52.442Z,2020-07-20T03:31:09.552Z,17.11
602,173634,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T04:28:16.379Z,2020-07-20T04:28:44.925Z,28.546
603,173635,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T04:28:16.964Z,2020-07-20T04:28:16.964Z,0.0
604,173636,continuous,view_tab_activity,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T04:28:16.964Z,2020-07-20T04:28:16.964Z,0.0
605,173637,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T04:28:16.964Z,2020-07-20T04:28:38.655Z,21.691
606,173638,discrete,view_user,5f10b0bcf6129800278fcc14,ObjectId(5f10b0bcf6129800278fcc14),,,
607,173639,continuous,view_tab_activity,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T04:28:38.655Z,2020-07-20T04:28:41.789Z,3.134
608,173640,continuous,view_tab_chat,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T04:28:41.788Z,2020-07-20T04:28:44.925Z,3.137
609,173641,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T05:32:41.245Z,2020-07-20T05:32:46.581Z,5.336
610,173642,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T05:32:44.845Z,2020-07-20T05:32:44.846Z,0.001
611,173643,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T05:32:44.845Z,2020-07-20T05:32:46.581Z,1.736
612,173644,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T07:07:47.671Z,2020-07-20T07:08:25.861Z,38.19
613,173645,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T07:07:48.214Z,2020-07-20T07:08:25.861Z,37.647
614,173646,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T07:07:48.214Z,2020-07-20T07:07:48.214Z,0.0
615,173647,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T17:57:05.520Z,2020-07-20T17:57:49.246Z,43.726
616,173648,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T17:57:05.825Z,2020-07-20T17:57:09.401Z,3.576
617,173649,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-20T17:57:09.400Z,2020-07-20T17:57:49.246Z,39.846
618,173650,discrete,swipe_user_post,5f0db5e453030f00279f5d06,ObjectId(5f10b0bcf6129800278fcc14),,,
619,173651,discrete,swipe_user_post,5f10ca4831768e002687f81c,ObjectId(5f10b0bcf6129800278fcc14),,,
620,173652,discrete,swipe_user_post,5f10ca4831768e002687f81c,ObjectId(5f10b0bcf6129800278fcc14),,,
621,173653,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T01:41:41.103Z,2020-07-21T01:41:53.213Z,12.11
622,173654,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T01:41:41.336Z,2020-07-21T01:41:43.500Z,2.164
623,173655,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T01:41:43.500Z,2020-07-21T01:41:53.213Z,9.713
624,173656,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T03:07:59.716Z,2020-07-21T03:08:50.199Z,50.483
625,173657,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T03:08:00.013Z,2020-07-21T03:08:50.199Z,50.186
626,173658,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T03:08:00.013Z,2020-07-21T03:08:50.199Z,50.186
627,173659,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T05:12:14.485Z,2020-07-21T05:12:32.442Z,17.957
628,173660,continuous,view_tab_portal,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T05:12:14.729Z,2020-07-21T05:12:32.441Z,17.712
629,173661,continuous,view_tab_discover,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T05:12:14.729Z,2020-07-21T05:12:14.730Z,0.001
630,173662,continuous,view_tab_activity,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T05:12:32.441Z,2020-07-21T05:12:32.442Z,0.001
631,173663,continuous,connection,,ObjectId(5f10b0bcf6129800278fcc14),2020-07-21T20:05:27.623Z,2020-07-21T20:06:26.800Z,59.177
