,index,type,activity,key,fromUser,beginAt,endedAt,Duration
1877,220471,continuous,read_article,5f310167125c060027fe215f,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:25:34.145Z,2020-08-16T09:25:47.295Z,13.15
1878,220472,continuous,read_article,5f37a5d1125c060027fe21ce,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:25:49.230Z,2020-08-16T09:25:58.069Z,8.839
1879,220473,continuous,read_article,5f0f1b4d337b030026652981,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:26:00.009Z,2020-08-16T09:26:09.327Z,9.318
1880,220474,continuous,read_article,5f302fa9ed70590027718aa2,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:26:12.238Z,2020-08-16T09:26:26.809Z,14.571
1881,220475,continuous,read_article,5f366109125c060027fe21b7,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:26:29.103Z,2020-08-16T09:26:46.092Z,16.989
1882,220476,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:26:52.082Z,2020-08-16T09:30:37.766Z,225.684
1883,220477,continuous,view_tab_portal,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:26:52.909Z,2020-08-16T09:27:14.895Z,21.986
1884,220478,continuous,view_tab_activity,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:27:14.895Z,2020-08-16T09:27:16.512Z,1.617
1885,220479,continuous,view_tab_chat,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:27:16.512Z,2020-08-16T09:27:20.855Z,4.343
1886,220480,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:27:20.855Z,2020-08-16T09:30:37.766Z,196.911
1887,220481,continuous,read_article,5f29915fd667ec0026c114fb,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:27:42.909Z,2020-08-16T09:27:47.872Z,4.963
1888,220482,continuous,read_article,5efdada1fb8c2e0026cfad95,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:27:48.955Z,2020-08-16T09:29:24.729Z,95.774
1889,220483,discrete,view_user,5eca56e5bc7f0a00273b582d,ObjectId(5f38fa83d4915600271e78fe),,,
1890,220484,discrete,click_article_chat_button,5efdada1fb8c2e0026cfad95,ObjectId(5f38fa83d4915600271e78fe),,,
1891,220485,continuous,read_article,5ee4ca6bc56bec002694e273,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:30:06.308Z,2020-08-16T09:30:10.330Z,4.022
1892,220486,continuous,read_article,5f262dad5b2a540026fb99d6,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:30:33.132Z,2020-08-16T09:30:37.766Z,4.634
1893,220487,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:31:58.603Z,2020-08-16T09:34:58.517Z,179.914
1894,220488,continuous,read_article,5f1719f7c8aa510027538cf9,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:32:17.949Z,2020-08-16T09:32:34.151Z,16.202
1895,220489,continuous,read_article,5f21235adb9ddf0026382521,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:32:43.630Z,2020-08-16T09:33:24.933Z,41.303
1896,220490,continuous,read_article,5ed6f94dc507d70026426f17,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:33:27.167Z,2020-08-16T09:33:41.041Z,13.874
1897,220491,continuous,read_article,5f199e2bc8aa510027538e6d,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:33:55.846Z,2020-08-16T09:34:09.530Z,13.684
1898,220492,continuous,view_tab_activity,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:34:13.117Z,2020-08-16T09:34:14.402Z,1.285
1899,220493,continuous,view_tab_chat,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:34:14.402Z,2020-08-16T09:34:18.694Z,4.292
1900,220494,continuous,view_tab_portal,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:34:18.694Z,2020-08-16T09:34:26.216Z,7.522
1901,220495,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:34:26.215Z,2020-08-16T09:34:58.517Z,32.302
1902,220496,discrete,view_user,5f38fa83d4915600271e78fe,ObjectId(5f38fa83d4915600271e78fe),,,
1903,220497,discrete,view_user,5f38fa83d4915600271e78fe,ObjectId(5f38fa83d4915600271e78fe),,,
1904,220498,discrete,view_user,5f38fa83d4915600271e78fe,ObjectId(5f38fa83d4915600271e78fe),,,
1905,220499,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:52:40.269Z,2020-08-16T09:53:43.231Z,62.962
1906,220500,continuous,read_article,5f240d7be1e3de00279a6088,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:52:47.822Z,2020-08-16T09:53:01.450Z,13.628
1907,220501,continuous,read_article,5f23ce56e1e3de00279a6045,ObjectId(5f38fa83d4915600271e78fe),2020-08-16T09:53:14.112Z,2020-08-16T09:53:43.231Z,29.119
1908,220502,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T03:12:01.016Z,2020-08-17T03:12:44.806Z,43.79
1909,220503,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T03:12:01.295Z,2020-08-17T03:12:20.370Z,19.075
1910,220504,continuous,view_tab_portal,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T03:12:20.370Z,2020-08-17T03:12:41.845Z,21.475
1911,220505,continuous,view_tab_chat,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T03:12:41.845Z,2020-08-17T03:12:43.485Z,1.64
1912,220506,continuous,view_tab_activity,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T03:12:43.485Z,2020-08-17T03:12:44.806Z,1.321
1913,220507,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T04:25:20.913Z,2020-08-17T04:25:21.438Z,0.525
1914,220508,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T04:25:21.027Z,2020-08-17T04:25:21.438Z,0.411
1915,220509,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:19:19.058Z,2020-08-17T07:20:09.747Z,50.689
1916,220510,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:19:19.112Z,2020-08-17T07:20:09.747Z,50.635
1917,220511,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:29:39.718Z,2020-08-17T07:29:40.398Z,0.68
1918,220512,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:41:18.407Z,2020-08-17T07:41:19.137Z,0.73
1919,220513,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:41:38.409Z,2020-08-17T07:42:03.389Z,24.98
1920,220514,discrete,view_user,5f38fa83d4915600271e78fe,ObjectId(5f38fa83d4915600271e78fe),,,
1921,220515,discrete,view_user,5f38fa83d4915600271e78fe,ObjectId(5f38fa83d4915600271e78fe),,,
1922,220516,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:42:03.624Z,2020-08-17T07:43:56.609Z,112.985
1923,220517,continuous,view_tab_portal,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:42:06.238Z,2020-08-17T07:42:42.960Z,36.722
1924,220518,continuous,view_tab_activity,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:42:42.960Z,2020-08-17T07:42:43.989Z,1.029
1925,220519,continuous,view_tab_portal,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:42:43.988Z,2020-08-17T07:43:06.139Z,22.151
1926,220520,discrete,swipe_user_post,5f1554cc31768e002687fc98,ObjectId(5f38fa83d4915600271e78fe),,,
1927,220521,discrete,swipe_user_post,5f1554cc31768e002687fc98,ObjectId(5f38fa83d4915600271e78fe),,,
1928,220522,discrete,swipe_user_post,5f1554cc31768e002687fc98,ObjectId(5f38fa83d4915600271e78fe),,,
1929,220523,discrete,swipe_user_post,5f1554cc31768e002687fc98,ObjectId(5f38fa83d4915600271e78fe),,,
1930,220524,discrete,swipe_user_post,5f0dc9d8e888f300265d6b2b,ObjectId(5f38fa83d4915600271e78fe),,,
1931,220525,discrete,swipe_user_post,5f0dc9d8e888f300265d6b2b,ObjectId(5f38fa83d4915600271e78fe),,,
1932,220526,discrete,swipe_user_post,5ed5103d28359c00278b4dcc,ObjectId(5f38fa83d4915600271e78fe),,,
1933,220527,discrete,swipe_user_post,5ed5103d28359c00278b4dcc,ObjectId(5f38fa83d4915600271e78fe),,,
1934,220528,discrete,swipe_user_post,5f10ca4831768e002687f81c,ObjectId(5f38fa83d4915600271e78fe),,,
1935,220529,discrete,swipe_user_post,5ec1ea2db98d6000278c1d54,ObjectId(5f38fa83d4915600271e78fe),,,
1936,220530,discrete,swipe_user_post,5ec1ea2db98d6000278c1d54,ObjectId(5f38fa83d4915600271e78fe),,,
1937,220531,continuous,view_tab_chat,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:43:06.138Z,2020-08-17T07:43:08.639Z,2.501
1938,220532,continuous,view_tab_activity,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:43:08.638Z,2020-08-17T07:43:15.654Z,7.016
1939,220533,continuous,view_tab_chat,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:43:15.653Z,2020-08-17T07:43:16.379Z,0.726
1940,220534,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:43:16.379Z,2020-08-17T07:43:56.609Z,40.23
1941,220535,discrete,view_user,5f38fa83d4915600271e78fe,ObjectId(5f38fa83d4915600271e78fe),,,
1942,220536,continuous,read_article,5f393100125c060027fe21eb,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:43:25.598Z,2020-08-17T07:43:52.678Z,27.08
1943,220537,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:54:59.478Z,2020-08-17T07:55:55.738Z,56.26
1944,220538,continuous,view_tab_chat,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:55:08.743Z,2020-08-17T07:55:10.023Z,1.28
1945,220539,continuous,view_tab_activity,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:55:10.022Z,2020-08-17T07:55:10.498Z,0.476
1946,220540,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:55:10.497Z,2020-08-17T07:55:55.738Z,45.241
1947,220541,discrete,view_user,5f38fa83d4915600271e78fe,ObjectId(5f38fa83d4915600271e78fe),,,
1948,220542,discrete,view_user,5f38fa83d4915600271e78fe,ObjectId(5f38fa83d4915600271e78fe),,,
1949,220543,discrete,view_user,5f38fa83d4915600271e78fe,ObjectId(5f38fa83d4915600271e78fe),,,
1950,220544,continuous,read_article,5f3864a1964d090027bf7b40,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T07:55:18.952Z,2020-08-17T07:55:48.633Z,29.681
1951,220545,discrete,view_user,5ec31128d38e4400261e280c,ObjectId(5f38fa83d4915600271e78fe),,,
1952,220546,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-17T08:05:59.977Z,2020-08-17T08:06:00.346Z,0.369
1953,220547,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:32:55.241Z,2020-08-18T02:33:02.613Z,7.372
1954,220548,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:32:55.352Z,2020-08-18T02:33:02.613Z,7.261
1955,220549,continuous,read_article,5f0e6cd079c7430026c5c34f,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:32:56.981Z,2020-08-18T02:32:58.517Z,1.536
1956,220550,continuous,read_article,5f399a05964d090027bf7b6a,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:32:59.134Z,2020-08-18T02:33:01.997Z,2.863
1957,220551,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:40:15.464Z,2020-08-18T02:42:01.555Z,106.091
1958,220552,continuous,view_tab_portal,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:40:15.668Z,2020-08-18T02:40:57.249Z,41.581
1959,220553,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f38fa83d4915600271e78fe),,,
1960,220554,continuous,view_tab_chat,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:40:57.249Z,2020-08-18T02:41:06.458Z,9.209
1961,220555,continuous,view_tab_activity,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:41:06.458Z,2020-08-18T02:41:07.996Z,1.538
1962,220556,continuous,view_tab_chat,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:41:07.996Z,2020-08-18T02:41:08.611Z,0.615
1963,220557,continuous,view_tab_activity,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:41:08.611Z,2020-08-18T02:41:11.887Z,3.276
1964,220558,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:41:11.886Z,2020-08-18T02:41:13.524Z,1.638
1965,220559,continuous,view_tab_portal,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:41:13.524Z,2020-08-18T02:42:01.555Z,48.031
1966,220560,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-18T02:42:05.150Z,2020-08-18T02:42:07.493Z,2.343
1967,220561,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:19:14.303Z,2020-08-19T01:20:01.431Z,47.128
1968,220562,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:19:14.381Z,2020-08-19T01:19:18.921Z,4.54
1969,220563,continuous,view_tab_activity,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:19:18.921Z,2020-08-19T01:19:20.301Z,1.38
1970,220564,continuous,view_tab_portal,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:19:20.301Z,2020-08-19T01:19:26.381Z,6.08
1971,220565,discrete,swipe_user_post,5f0de42a53030f00279f5d57,ObjectId(5f38fa83d4915600271e78fe),,,
1972,220566,discrete,swipe_user_post,5f0de42a53030f00279f5d57,ObjectId(5f38fa83d4915600271e78fe),,,
1973,220567,continuous,view_tab_chat,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:19:26.381Z,2020-08-19T01:19:27.241Z,0.86
1974,220568,continuous,view_tab_activity,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:19:27.241Z,2020-08-19T01:19:28.281Z,1.04
1975,220569,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:19:28.281Z,2020-08-19T01:19:32.866Z,4.585
1976,220570,continuous,read_article,5f3c75e6ed70590027718c2b,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:19:29.981Z,2020-08-19T01:19:32.361Z,2.38
1977,220571,continuous,view_tab_portal,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:19:32.866Z,2020-08-19T01:20:01.431Z,28.565
1978,220572,discrete,view_user,5f0de42a53030f00279f5d57,ObjectId(5f38fa83d4915600271e78fe),,,
1979,220573,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:42:48.098Z,2020-08-19T01:42:48.897Z,0.799
1980,220574,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T01:43:35.697Z,2020-08-19T01:43:37.417Z,1.72
1981,220575,continuous,connection,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T04:04:41.123Z,2020-08-19T04:04:41.293Z,0.17
1982,220576,continuous,view_tab_discover,,ObjectId(5f38fa83d4915600271e78fe),2020-08-19T04:04:41.192Z,2020-08-19T04:04:41.293Z,0.101
1983,220577,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:47:03.294Z,2020-08-17T04:48:22.605Z,79.311
1984,220578,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:48:23.574Z,2020-08-17T04:48:26.494Z,2.92
1985,220579,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:48:27.311Z,2020-08-17T04:53:32.214Z,304.903
1986,220580,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:50:53.126Z,2020-08-17T04:51:01.454Z,8.328
1987,220581,continuous,view_tab_chat,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:51:01.454Z,2020-08-17T04:51:02.286Z,0.832
1988,220582,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:51:02.286Z,2020-08-17T04:51:50.013Z,47.727
1989,220583,discrete,view_user,5eb9baeaed50a20026841454,ObjectId(5f3a0bb52f17cc00266ab0db),,,
1990,220584,continuous,view_tab_chat,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:51:50.013Z,2020-08-17T04:51:51.013Z,1.0
1991,220585,continuous,view_tab_activity,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:51:51.013Z,2020-08-17T04:51:51.766Z,0.753
1992,220586,continuous,view_tab_portal,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:51:51.765Z,2020-08-17T04:52:07.693Z,15.928
1993,220587,continuous,view_tab_chat,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:07.693Z,2020-08-17T04:52:10.606Z,2.913
1994,220588,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:10.605Z,2020-08-17T04:52:11.485Z,0.88
1995,220589,continuous,view_tab_chat,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:11.485Z,2020-08-17T04:52:12.286Z,0.801
1996,220590,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:12.285Z,2020-08-17T04:52:30.614Z,18.329
1997,220591,discrete,view_user,5f3a0bb52f17cc00266ab0db,ObjectId(5f3a0bb52f17cc00266ab0db),,,
1998,220592,discrete,view_user,5f3a0bb52f17cc00266ab0db,ObjectId(5f3a0bb52f17cc00266ab0db),,,
1999,220593,continuous,view_tab_portal,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:30.613Z,2020-08-17T04:52:32.334Z,1.721
2000,220594,continuous,view_tab_activity,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:32.333Z,2020-08-17T04:52:33.445Z,1.112
2001,220595,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:33.445Z,2020-08-17T04:52:48.326Z,14.881
2002,220596,continuous,view_tab_chat,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:48.326Z,2020-08-17T04:52:49.326Z,1.0
2003,220597,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:49.326Z,2020-08-17T04:52:51.285Z,1.959
2004,220598,continuous,view_tab_portal,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:51.285Z,2020-08-17T04:52:53.773Z,2.488
2005,220599,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:52:53.765Z,2020-08-17T04:53:04.453Z,10.688
2006,220600,continuous,view_tab_portal,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:53:04.453Z,2020-08-17T04:53:21.765Z,17.312
2007,220601,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:53:21.765Z,2020-08-17T04:53:32.214Z,10.449
2008,220602,discrete,view_user,5f3a0bb52f17cc00266ab0db,ObjectId(5f3a0bb52f17cc00266ab0db),,,
2009,220603,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:53:43.294Z,2020-08-17T04:53:44.206Z,0.912
2010,220604,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:53:44.934Z,2020-08-17T04:53:57.134Z,12.2
2011,220605,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:55:35.118Z,2020-08-17T04:55:35.431Z,0.313
2012,220606,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:55:36.997Z,2020-08-17T04:55:37.310Z,0.313
2013,220607,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:56:33.277Z,2020-08-17T04:56:33.468Z,0.191
2014,220608,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:56:35.472Z,2020-08-17T04:56:37.758Z,2.286
2015,220609,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:58:30.878Z,2020-08-17T04:58:34.958Z,4.08
2016,220610,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T04:58:35.655Z,2020-08-17T04:58:39.318Z,3.663
2017,220611,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:01:17.251Z,2020-08-17T05:01:18.852Z,1.601
2018,220612,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:01:19.613Z,2020-08-17T05:01:20.164Z,0.551
2019,220613,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:01:27.522Z,2020-08-17T05:01:27.713Z,0.191
2020,220614,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:01:29.907Z,2020-08-17T05:02:48.732Z,78.825
2021,220615,continuous,view_tab_portal,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:01:50.963Z,2020-08-17T05:02:06.723Z,15.76
2022,220616,continuous,view_tab_chat,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:02:06.723Z,2020-08-17T05:02:07.396Z,0.673
2023,220617,continuous,view_tab_activity,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:02:07.396Z,2020-08-17T05:02:11.499Z,4.103
2024,220618,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:02:11.499Z,2020-08-17T05:02:13.811Z,2.312
2025,220619,continuous,view_tab_portal,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:02:13.811Z,2020-08-17T05:02:48.732Z,34.921
2026,220620,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:02:51.054Z,2020-08-17T05:02:53.764Z,2.71
2027,220621,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:02:58.012Z,2020-08-17T05:02:59.804Z,1.792
2028,220622,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:04:54.919Z,2020-08-17T05:04:56.391Z,1.472
2029,220623,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:04:58.838Z,2020-08-17T05:05:04.477Z,5.639
2030,220624,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:05:08.483Z,2020-08-17T05:05:24.959Z,16.476
2031,220625,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:05:26.791Z,2020-08-17T05:07:18.919Z,112.128
2032,220626,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-17T05:07:20.692Z,2020-08-17T05:09:10.278Z,109.586
2033,220627,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:51:57.446Z,2020-08-18T00:54:34.329Z,156.883
2034,220628,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:51:57.545Z,2020-08-18T00:52:03.397Z,5.852
2035,220629,continuous,read_article,5f399a05964d090027bf7b6a,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:51:57.545Z,2020-08-18T00:51:59.585Z,2.04
2036,220630,continuous,view_tab_activity,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:52:03.397Z,2020-08-18T00:52:37.953Z,34.556
2037,220631,continuous,view_tab_chat,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:52:37.952Z,2020-08-18T00:53:59.895Z,81.943
2038,220632,continuous,view_tab_activity,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:53:59.895Z,2020-08-18T00:54:32.889Z,32.994
2039,220633,continuous,read_article,5f10e2a659b44e00265e3e8e,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:54:04.517Z,2020-08-18T00:54:12.176Z,7.659
2040,220634,continuous,read_article,5f35f329964d090027bf7ad6,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:54:13.257Z,2020-08-18T00:54:20.425Z,7.168
2041,220635,continuous,read_article,5f1f96c2e90e8c0027b6fc77,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:54:23.146Z,2020-08-18T00:54:28.040Z,4.894
2042,220636,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:54:32.889Z,2020-08-18T00:54:34.329Z,1.44
2043,220637,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:58:10.312Z,2020-08-18T00:58:40.314Z,30.002
2044,220638,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:58:15.049Z,2020-08-18T00:58:40.314Z,25.265
2045,220639,continuous,connection,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:58:26.649Z,2020-08-18T00:58:40.314Z,13.665
2046,220640,continuous,view_tab_chat,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:58:32.573Z,2020-08-18T00:58:40.314Z,7.741
2047,220641,discrete,view_user,5eb9baeaed50a20026841454,ObjectId(5f3a0bb52f17cc00266ab0db),,,
2048,220642,discrete,view_user,5eb9baeaed50a20026841454,ObjectId(5f3a0bb52f17cc00266ab0db),,,
2049,220643,continuous,read_article,5f1531a1964e380026edefdf,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:58:50.734Z,2020-08-18T00:59:04.615Z,13.881
2050,220644,continuous,read_article,5f069c62a506cf00263c6a88,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T00:59:06.123Z,2020-08-18T01:00:42.842Z,96.719
2051,220645,continuous,read_article,5ef633f77f199a0026979f57,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T01:00:45.458Z,2020-08-18T01:00:48.162Z,2.704
2052,220646,continuous,read_article,5ef633f77f199a0026979f57,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T01:00:50.610Z,2020-08-18T01:01:37.103Z,46.493
2053,220647,continuous,read_article,5ee109d55a9e170027ce76f7,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T01:01:38.122Z,2020-08-18T01:02:02.849Z,24.727
2054,220648,continuous,read_article,5edad71ce2e691002770fca1,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T01:02:06.577Z,2020-08-18T01:02:26.140Z,19.563
2055,220649,continuous,read_article,5ed88f9ca777be0027946d03,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T01:02:28.883Z,2020-08-18T01:03:07.215Z,38.332
2056,220650,continuous,view_tab_discover,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T01:03:28.796Z,2020-08-18T01:03:48.685Z,19.889
2057,220651,continuous,view_tab_chat,,ObjectId(5f3a0bb52f17cc00266ab0db),2020-08-18T01:03:48.685Z,2020-08-18T01:03:49.276Z,0.591
